path,label,mar
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1160_no_yawn.jpg,no_yawn,0.0243
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1170_no_yawn.jpg,no_yawn,0.0257
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1180_no_yawn.jpg,no_yawn,0.0293
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1190_no_yawn.jpg,no_yawn,0.0325
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1200_no_yawn.jpg,no_yawn,0.0253
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1210_no_yawn.jpg,no_yawn,0.0464
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1220_no_yawn.jpg,no_yawn,0.0606
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1230_no_yawn.jpg,no_yawn,0.0877
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1240_no_yawn.jpg,no_yawn,0.0461
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1250_no_yawn.jpg,no_yawn,0.0277
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1260_no_yawn.jpg,no_yawn,0.016
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1270_no_yawn.jpg,no_yawn,0.0215
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1280_no_yawn.jpg,no_yawn,0.0219
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1290_no_yawn.jpg,no_yawn,0.0273
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1300_no_yawn.jpg,no_yawn,0.0257
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1310_no_yawn.jpg,no_yawn,0.0261
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1320_no_yawn.jpg,no_yawn,0.0235
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1330_no_yawn.jpg,no_yawn,0.036
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1340_no_yawn.jpg,no_yawn,0.0331
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1350_no_yawn.jpg,no_yawn,0.0322
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1360_no_yawn.jpg,no_yawn,0.0212
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1370_no_yawn.jpg,no_yawn,0.0309
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1380_no_yawn.jpg,no_yawn,0.0321
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1390_no_yawn.jpg,no_yawn,0.0273
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1400_no_yawn.jpg,no_yawn,0.0289
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1410_no_yawn.jpg,no_yawn,0.0267
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1420_no_yawn.jpg,no_yawn,0.0302
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1430_no_yawn.jpg,no_yawn,0.0293
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1440_no_yawn.jpg,no_yawn,0.0285
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1450_no_yawn.jpg,no_yawn,0.0294
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1460_no_yawn.jpg,no_yawn,0.0324
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1470_no_yawn.jpg,no_yawn,0.0321
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1480_no_yawn.jpg,no_yawn,0.0326
data/yawdd_frames/raw\no_yawn\4-FemaleNoGlasses.avi_f1490_no_yawn.jpg,no_yawn,0.0275
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f0_no_yawn.jpg,no_yawn,0.0319
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f10_no_yawn.jpg,no_yawn,0.0347
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f20_no_yawn.jpg,no_yawn,0.0456
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f30_no_yawn.jpg,no_yawn,0.0388
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f40_no_yawn.jpg,no_yawn,0.0258
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f50_no_yawn.jpg,no_yawn,0.0145
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f60_no_yawn.jpg,no_yawn,0.027
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f70_no_yawn.jpg,no_yawn,0.0266
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f80_no_yawn.jpg,no_yawn,0.0286
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f90_no_yawn.jpg,no_yawn,0.0475
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f100_no_yawn.jpg,no_yawn,0.0494
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f110_no_yawn.jpg,no_yawn,0.0516
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f120_no_yawn.jpg,no_yawn,0.0584
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f130_no_yawn.jpg,no_yawn,0.0639
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f140_no_yawn.jpg,no_yawn,0.081
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f150_no_yawn.jpg,no_yawn,0.0718
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f160_no_yawn.jpg,no_yawn,0.0206
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f170_no_yawn.jpg,no_yawn,0.0218
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f180_no_yawn.jpg,no_yawn,0.045
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f190_no_yawn.jpg,no_yawn,0.0672
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f200_no_yawn.jpg,no_yawn,0.0723
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f210_no_yawn.jpg,no_yawn,0.0726
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f220_no_yawn.jpg,no_yawn,0.0193
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f230_no_yawn.jpg,no_yawn,0.0285
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f240_no_yawn.jpg,no_yawn,0.0304
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f250_no_yawn.jpg,no_yawn,0.0338
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f260_no_yawn.jpg,no_yawn,0.0223
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f270_no_yawn.jpg,no_yawn,0.0365
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f280_no_yawn.jpg,no_yawn,0.0364
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f290_no_yawn.jpg,no_yawn,0.0336
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f300_no_yawn.jpg,no_yawn,0.0483
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f310_no_yawn.jpg,no_yawn,0.0599
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f320_no_yawn.jpg,no_yawn,0.0745
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f330_no_yawn.jpg,no_yawn,0.0683
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f340_no_yawn.jpg,no_yawn,0.034
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f350_no_yawn.jpg,no_yawn,0.0251
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f360_no_yawn.jpg,no_yawn,0.0353
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f370_no_yawn.jpg,no_yawn,0.0317
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f380_no_yawn.jpg,no_yawn,0.036
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f390_no_yawn.jpg,no_yawn,0.0325
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f400_no_yawn.jpg,no_yawn,0.0212
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f410_no_yawn.jpg,no_yawn,0.0212
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f420_no_yawn.jpg,no_yawn,0.0108
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f430_no_yawn.jpg,no_yawn,0.0142
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f440_no_yawn.jpg,no_yawn,0.0108
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f450_no_yawn.jpg,no_yawn,0.0279
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f460_no_yawn.jpg,no_yawn,0.0279
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f470_no_yawn.jpg,no_yawn,0.0288
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f480_no_yawn.jpg,no_yawn,0.031
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f490_no_yawn.jpg,no_yawn,0.0148
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f500_no_yawn.jpg,no_yawn,0.0227
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f510_no_yawn.jpg,no_yawn,0.0314
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f520_no_yawn.jpg,no_yawn,0.0465
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f530_no_yawn.jpg,no_yawn,0.0529
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f540_no_yawn.jpg,no_yawn,0.0409
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f550_no_yawn.jpg,no_yawn,0.0407
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f560_no_yawn.jpg,no_yawn,0.0375
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f570_no_yawn.jpg,no_yawn,0.0439
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f580_no_yawn.jpg,no_yawn,0.0568
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f590_no_yawn.jpg,no_yawn,0.0342
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f600_no_yawn.jpg,no_yawn,0.0327
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f610_no_yawn.jpg,no_yawn,0.0294
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f620_no_yawn.jpg,no_yawn,0.0401
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f630_no_yawn.jpg,no_yawn,0.0308
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f640_no_yawn.jpg,no_yawn,0.0299
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f650_no_yawn.jpg,no_yawn,0.0173
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f660_no_yawn.jpg,no_yawn,0.0189
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f670_no_yawn.jpg,no_yawn,0.0142
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f680_no_yawn.jpg,no_yawn,0.0151
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f690_no_yawn.jpg,no_yawn,0.0213
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f700_no_yawn.jpg,no_yawn,0.0206
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f710_no_yawn.jpg,no_yawn,0.027
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f720_no_yawn.jpg,no_yawn,0.0221
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f730_no_yawn.jpg,no_yawn,0.0328
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f740_no_yawn.jpg,no_yawn,0.0382
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f750_no_yawn.jpg,no_yawn,0.0263
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f760_no_yawn.jpg,no_yawn,0.0286
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f770_no_yawn.jpg,no_yawn,0.0424
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f790_no_yawn.jpg,no_yawn,0.0523
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f800_no_yawn.jpg,no_yawn,0.0671
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f810_no_yawn.jpg,no_yawn,0.072
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f820_no_yawn.jpg,no_yawn,0.0485
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f830_no_yawn.jpg,no_yawn,0.059
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f840_no_yawn.jpg,no_yawn,0.0438
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f860_no_yawn.jpg,no_yawn,0.0511
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f870_no_yawn.jpg,no_yawn,0.0498
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f880_no_yawn.jpg,no_yawn,0.0257
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f890_no_yawn.jpg,no_yawn,0.0318
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f900_no_yawn.jpg,no_yawn,0.0416
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f910_no_yawn.jpg,no_yawn,0.035
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f920_no_yawn.jpg,no_yawn,0.0305
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f930_no_yawn.jpg,no_yawn,0.0314
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f940_no_yawn.jpg,no_yawn,0.0311
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f950_no_yawn.jpg,no_yawn,0.0308
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f960_no_yawn.jpg,no_yawn,0.031
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f970_no_yawn.jpg,no_yawn,0.0281
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f980_no_yawn.jpg,no_yawn,0.0353
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f990_no_yawn.jpg,no_yawn,0.0302
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1000_no_yawn.jpg,no_yawn,0.0427
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1010_no_yawn.jpg,no_yawn,0.0234
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1020_no_yawn.jpg,no_yawn,0.0316
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1030_no_yawn.jpg,no_yawn,0.0354
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1040_no_yawn.jpg,no_yawn,0.035
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1050_no_yawn.jpg,no_yawn,0.0304
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1060_no_yawn.jpg,no_yawn,0.027
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1070_no_yawn.jpg,no_yawn,0.0289
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1080_no_yawn.jpg,no_yawn,0.0278
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1090_no_yawn.jpg,no_yawn,0.0299
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1100_no_yawn.jpg,no_yawn,0.0304
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1110_no_yawn.jpg,no_yawn,0.0294
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1120_no_yawn.jpg,no_yawn,0.0296
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1130_no_yawn.jpg,no_yawn,0.0323
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1140_no_yawn.jpg,no_yawn,0.0272
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1150_no_yawn.jpg,no_yawn,0.0254
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1160_no_yawn.jpg,no_yawn,0.0262
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1170_no_yawn.jpg,no_yawn,0.0297
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1180_no_yawn.jpg,no_yawn,0.0502
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1190_no_yawn.jpg,no_yawn,0.0556
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1200_no_yawn.jpg,no_yawn,0.03
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1210_no_yawn.jpg,no_yawn,0.0264
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1220_no_yawn.jpg,no_yawn,0.0266
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1230_no_yawn.jpg,no_yawn,0.0297
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1240_no_yawn.jpg,no_yawn,0.0419
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1250_no_yawn.jpg,no_yawn,0.0458
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1260_no_yawn.jpg,no_yawn,0.0414
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1270_no_yawn.jpg,no_yawn,0.0524
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1280_no_yawn.jpg,no_yawn,0.0462
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1290_no_yawn.jpg,no_yawn,0.0276
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1300_no_yawn.jpg,no_yawn,0.0227
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1310_no_yawn.jpg,no_yawn,0.032
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1320_no_yawn.jpg,no_yawn,0.0258
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1330_no_yawn.jpg,no_yawn,0.0288
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1340_no_yawn.jpg,no_yawn,0.0395
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1350_no_yawn.jpg,no_yawn,0.0326
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1360_no_yawn.jpg,no_yawn,0.0283
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1370_no_yawn.jpg,no_yawn,0.0306
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1380_no_yawn.jpg,no_yawn,0.0281
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1390_no_yawn.jpg,no_yawn,0.0248
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1400_no_yawn.jpg,no_yawn,0.0265
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1410_no_yawn.jpg,no_yawn,0.0261
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1420_no_yawn.jpg,no_yawn,0.0269
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1430_no_yawn.jpg,no_yawn,0.0274
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1440_no_yawn.jpg,no_yawn,0.031
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1450_no_yawn.jpg,no_yawn,0.0315
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1460_no_yawn.jpg,no_yawn,0.0356
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1470_no_yawn.jpg,no_yawn,0.0362
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1480_no_yawn.jpg,no_yawn,0.0243
data/yawdd_frames/raw\no_yawn\6-FemaleNoGlasses.avi_f1490_no_yawn.jpg,no_yawn,0.0196
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f0_no_yawn.jpg,no_yawn,0.0324
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f10_no_yawn.jpg,no_yawn,0.0352
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f20_no_yawn.jpg,no_yawn,0.0427
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f30_no_yawn.jpg,no_yawn,0.0633
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f40_no_yawn.jpg,no_yawn,0.0533
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f50_no_yawn.jpg,no_yawn,0.0465
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f60_no_yawn.jpg,no_yawn,0.0357
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f70_no_yawn.jpg,no_yawn,0.0299
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f80_no_yawn.jpg,no_yawn,0.0078
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f90_no_yawn.jpg,no_yawn,0.0023
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f100_no_yawn.jpg,no_yawn,0.0202
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f110_no_yawn.jpg,no_yawn,0.0277
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f120_no_yawn.jpg,no_yawn,0.0434
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f130_no_yawn.jpg,no_yawn,0.0514
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f140_no_yawn.jpg,no_yawn,0.0578
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f150_no_yawn.jpg,no_yawn,0.0413
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f160_no_yawn.jpg,no_yawn,0.0715
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f170_no_yawn.jpg,no_yawn,0.0569
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f180_no_yawn.jpg,no_yawn,0.0945
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f190_no_yawn.jpg,no_yawn,0.0594
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f200_no_yawn.jpg,no_yawn,0.0446
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f210_no_yawn.jpg,no_yawn,0.0477
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f220_no_yawn.jpg,no_yawn,0.0505
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f230_no_yawn.jpg,no_yawn,0.0379
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f240_no_yawn.jpg,no_yawn,0.0563
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f250_no_yawn.jpg,no_yawn,0.0745
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f260_no_yawn.jpg,no_yawn,0.0868
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f270_no_yawn.jpg,no_yawn,0.0754
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f280_no_yawn.jpg,no_yawn,0.079
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f290_no_yawn.jpg,no_yawn,0.0272
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f300_no_yawn.jpg,no_yawn,0.0328
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f310_no_yawn.jpg,no_yawn,0.0302
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f320_no_yawn.jpg,no_yawn,0.0387
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f330_no_yawn.jpg,no_yawn,0.0402
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f340_no_yawn.jpg,no_yawn,0.0345
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f350_no_yawn.jpg,no_yawn,0.0028
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f360_no_yawn.jpg,no_yawn,0.008
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f370_no_yawn.jpg,no_yawn,0.0532
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f380_no_yawn.jpg,no_yawn,0.0641
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f390_no_yawn.jpg,no_yawn,0.0443
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f400_no_yawn.jpg,no_yawn,0.0328
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f410_no_yawn.jpg,no_yawn,0.0338
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f420_no_yawn.jpg,no_yawn,0.0229
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f430_no_yawn.jpg,no_yawn,0.0348
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f440_no_yawn.jpg,no_yawn,0.0369
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f450_no_yawn.jpg,no_yawn,0.0439
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f460_no_yawn.jpg,no_yawn,0.0201
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f470_no_yawn.jpg,no_yawn,0.0393
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f480_no_yawn.jpg,no_yawn,0.0573
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f490_no_yawn.jpg,no_yawn,0.0372
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f500_no_yawn.jpg,no_yawn,0.0573
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f510_no_yawn.jpg,no_yawn,0.0586
data/yawdd_frames/raw\no_yawn\11-FemaleGlasses.avi.avi_f520_no_yawn.jpg,no_yawn,0.0381
